close,epoch,high,low,open
840.28,1772295600,844.67,838.35,844.22
841.57,1772295900,842.47,840.16,840.25
839.69,1772296200,841.81,838.47,841.64
838.61,1772296500,841.71,838.2,839.79
839.84,1772296800,839.95,837.34,838.78
840.23,1772297100,841.06,838.88,840.15
835.07,1772297400,840.26,834.99,840.1
833.4,1772297700,837.14,833.4,835.01
835.62,1772298000,836.96,833.01,833.64
836.99,1772298300,837.47,835.02,835.67
837.48,1772298600,839.03,836.41,837.21
836.19,1772298900,837.81,834.66,837.32
832.83,1772299200,836.94,832.33,836.04
828.93,1772299500,833.64,828.92,832.84
827.93,1772299800,830.67,827.72,829.13
823.65,1772300100,827.91,823.14,827.77
829.05,1772300400,831.09,823.56,823.72
829.43,1772300700,831.21,827.95,828.76
828.6,1772301000,830.22,827.06,829.04
827.07,1772301300,828.5,825.67,828.5
822.67,1772301600,827.4,822.13,827.13
820.9,1772301900,823.38,820.62,822.75
819.03,1772302200,821.38,818.95,821.04
822.77,1772302500,822.87,818.19,819.23
821.88,1772302800,825.21,821.51,822.62
820.62,1772303100,821.83,819.3,821.65
823.21,1772303400,823.96,820.27,820.36
824.81,1772303700,825.63,822.29,823.29
825.37,1772304000,828.0,824.05,824.98
824.94,1772304300,825.96,823.28,825.32
820.55,1772304600,824.7,820.07,824.69
822.55,1772304900,824.25,818.67,820.74
825.29,1772305200,825.29,821.21,822.5
826.91,1772305500,828.5,825.14,825.6
823.14,1772305800,827.43,823.0,827.0
823.21,1772306100,825.68,821.63,822.78
820.77,1772306400,823.19,819.94,823.17
820.94,1772306700,823.07,820.79,821.12
820.36,1772307000,820.69,817.99,820.23
821.86,1772307300,821.98,819.9,820.0
819.05,1772307600,822.24,818.21,822.23
819.18,1772307900,820.25,817.86,819.02
818.98,1772308200,821.22,818.81,819.47
822.2,1772308500,822.9,819.04,819.36
824.02,1772308800,824.33,820.78,821.99
827.51,1772309100,827.51,823.57,824.03
828.84,1772309400,829.2,825.16,827.56
829.54,1772309700,829.58,827.53,828.84
833.04,1772310000,833.57,829.13,829.66
830.13,1772310300,832.95,828.67,832.82
830.68,1772310600,831.59,828.62,829.64
830.53,1772310900,832.5,830.12,830.79
832.33,1772311200,832.98,828.72,830.7
836.35,1772311500,836.61,831.76,832.54
834.7,1772311800,837.13,832.95,836.43
