close,epoch,high,low,open
109.7427,1772295600,109.7848,109.5899,109.6639
109.8727,1772295900,109.9997,109.7461,109.7461
109.7836,1772296200,109.9078,109.713,109.8795
109.5765,1772296500,109.8248,109.5597,109.7808
109.5568,1772296800,109.6344,109.3369,109.5778
109.6442,1772297100,109.6514,109.4464,109.5484
109.741,1772297400,109.7933,109.5483,109.6593
109.7225,1772297700,109.818,109.6794,109.7358
109.7868,1772298000,109.9156,109.6604,109.7228
109.9179,1772298300,110.0472,109.6671,109.789
109.8997,1772298600,110.0023,109.7691,109.9352
109.9382,1772298900,110.0726,109.8991,109.9158
109.7457,1772299200,109.9519,109.6518,109.9466
109.6972,1772299500,109.748,109.5782,109.7431
109.6436,1772299800,109.7577,109.5955,109.6981
109.7411,1772300100,109.8451,109.6385,109.6385
109.5019,1772300400,109.8071,109.4627,109.7218
109.4991,1772300700,109.5738,109.4227,109.5007
109.6356,1772301000,109.6633,109.4007,109.4826
109.7669,1772301300,109.7682,109.5936,109.6348
109.7009,1772301600,109.9027,109.6897,109.7737
109.798,1772301900,109.798,109.6232,109.6894
109.7676,1772302200,109.9674,109.6822,109.8064
109.9029,1772302500,109.9459,109.71,109.7746
109.9219,1772302800,110.009,109.8315,109.9001
110.0227,1772303100,110.233,109.9004,109.9186
109.8479,1772303400,110.0632,109.8479,110.0376
110.207,1772303700,110.2227,109.8427,109.8571
110.2198,1772304000,110.3014,110.1477,110.2094
110.2201,1772304300,110.3653,110.1669,110.2286
110.4544,1772304600,110.5227,110.1784,110.2195
110.2018,1772304900,110.4633,110.1447,110.4633
110.33,1772305200,110.3703,110.1862,110.2135
110.5548,1772305500,110.5678,110.3168,110.3385
110.6441,1772305800,110.7158,110.5585,110.5593
110.7873,1772306100,110.8088,110.606,110.6344
110.7435,1772306400,110.8801,110.6848,110.7985
110.7451,1772306700,110.791,110.6496,110.7225
110.8072,1772307000,110.8753,110.7234,110.7331
111.1343,1772307300,111.1653,110.7939,110.796
110.9717,1772307600,111.1513,110.8276,111.1214
111.1063,1772307900,111.1769,110.9597,110.974
111.3347,1772308200,111.3888,110.9888,111.0962
111.2925,1772308500,111.3821,111.1579,111.3484
111.1974,1772308800,111.334,111.1066,111.3141
111.4423,1772309100,111.4602,111.1336,111.2027
111.5777,1772309400,111.6191,111.426,111.4433
111.516,1772309700,111.6388,111.465,111.5768
111.5722,1772310000,111.6017,111.4505,111.5113
111.8669,1772310300,111.9233,111.5746,111.5774
111.7454,1772310600,111.9059,111.7005,111.8764
111.8092,1772310900,111.8358,111.6648,111.7485
111.7064,1772311200,111.914,111.6613,111.8079
111.5277,1772311500,111.7369,111.516,111.6897
111.5024,1772311800,111.5554,111.3256,111.5297
111.6447,1772312100,111.7437,111.4649,111.4945
111.566,1772312400,111.6742,111.4221,111.6417
111.7774,1772312700,111.9101,111.5562,111.5731
111.7919,1772313000,111.9383,111.7444,111.7894
112.0101,1772313300,112.0195,111.742,111.8041
112.0652,1772313600,112.14,111.9663,112.0003
112.2694,1772313900,112.3149,112.0536,112.0622
112.0997,1772314200,112.3251,112.0932,112.2692
111.8465,1772314500,112.1331,111.833,112.1124
111.8104,1772314800,111.9583,111.7825,111.8572
111.5548,1772315100,111.8272,111.4571,111.8272
111.7245,1772315400,111.7836,111.521,111.5444
111.9785,1772315700,112.0244,111.5837,111.7174
111.9194,1772316000,112.136,111.8808,111.9766
111.9939,1772316300,112.0433,111.9084,111.9084
111.7111,1772316600,112.0038,111.7091,112.0005
111.8811,1772316900,111.8851,111.6834,111.7254
111.877,1772317200,112.1035,111.8227,111.8748
111.7854,1772317500,112.0619,111.7604,111.8961
111.5636,1772317800,111.8625,111.5636,111.7844
111.5169,1772318100,111.632,111.4264,111.5399
111.5625,1772318400,111.5685,111.3989,111.5301
111.5037,1772318700,111.5829,111.3397,111.5829
111.5242,1772319000,111.6022,111.4385,111.5109
111.3671,1772319300,111.489,111.2928,111.4845
111.5275,1772319600,111.5275,111.3103,111.3735
111.7098,1772319900,111.7098,111.4279,111.5275
111.6474,1772320200,111.714,111.484,111.714
111.5352,1772320500,111.7267,111.4729,111.6495
111.3982,1772320800,111.5857,111.3789,111.5311
111.2524,1772321100,111.4381,111.2268,111.3904
111.2852,1772321400,111.4208,111.197,111.2811
111.2383,1772321700,111.2797,111.0707,111.2708
111.1432,1772322000,111.2592,111.1066,111.249
111.0463,1772322300,111.2076,111.0127,111.1402
111.0593,1772322600,111.115,110.9582,111.0427
111.1845,1772322900,111.2883,110.9439,111.0734
111.1208,1772323200,111.3301,111.0913,111.2218
111.2295,1772323500,111.3104,111.0643,111.1164
110.9851,1772323800,111.2414,110.9106,111.2315
110.7948,1772324100,111.0556,110.7887,110.9952
110.6048,1772324400,110.8078,110.5567,110.7787
110.736,1772324700,110.75,110.5127,110.5988
110.8551,1772325000,110.9263,110.7286,110.7413
110.9948,1772325300,111.0705,110.8353,110.8797
110.8868,1772325600,111.084,110.852,111.0047
110.7175,1772325900,110.9481,110.7175,110.9087
110.8887,1772326200,110.9574,110.6203,110.7168
110.8991,1772326500,111.0156,110.7566,110.8977
110.9356,1772326800,111.055,110.8454,110.9038
110.9208,1772327100,110.9855,110.8292,110.9255
110.784,1772327400,110.9314,110.6543,110.9157
110.8058,1772327700,110.933,110.7561,110.803
111.049,1772328000,111.0893,110.7815,110.8125
111.2223,1772328300,111.294,110.999,111.0407
111.4159,1772328600,111.4553,111.2408,111.2432
111.2338,1772328900,111.4312,111.1479,111.4098
110.9689,1772329200,111.2251,110.9303,111.2155
110.8989,1772329500,111.0288,110.8694,110.9446
110.9549,1772329800,111.1751,110.8836,110.8925
110.6604,1772330100,110.9638,110.6604,110.9505
110.6967,1772330400,110.7134,110.5418,110.6349
111.1741,1772330700,111.2335,110.6847,110.7001
111.1143,1772331000,111.291,111.0983,111.1704
110.7999,1772331300,111.1606,110.7942,111.1267
110.7167,1772331600,110.8541,110.6118,110.8137
110.5184,1772331900,110.6983,110.4562,110.6983
110.8925,1772332200,110.9199,110.4496,110.509
111.2005,1772332500,111.2126,110.8565,110.8946
110.9791,1772332800,111.2188,110.9552,111.2188
111.2548,1772333100,111.2548,110.9644,111.0097
111.4249,1772333400,111.4404,111.1856,111.2392
111.3795,1772333700,111.5649,111.3795,111.4112
111.2194,1772334000,111.5507,111.218,111.373
111.242,1772334300,111.3266,111.1827,111.2222
111.4374,1772334600,111.4787,111.2304,111.2535
111.6105,1772334900,111.6896,111.3728,111.4315
111.2149,1772335200,111.6715,111.2149,111.6068
111.1716,1772335500,111.3571,111.0656,111.2269
111.1169,1772335800,111.2754,111.0628,111.1687
111.1407,1772336100,111.173,111.019,111.1264
111.2308,1772336400,111.2333,111.0585,111.1591
111.26,1772336700,111.4394,111.2329,111.2329
110.9771,1772337000,111.275,110.9268,111.27
111.0462,1772337300,111.0995,110.896,110.9847
111.0355,1772337600,111.2003,110.955,111.0564
110.6271,1772337900,111.0641,110.6019,111.0303
110.5366,1772338200,110.8255,110.5151,110.6397
110.6708,1772338500,110.7219,110.3852,110.546
110.6095,1772338800,110.7737,110.5981,110.6688
110.5345,1772339100,110.6159,110.4526,110.5851
110.3383,1772339400,110.6465,110.3383,110.5406
110.5027,1772339700,110.5276,110.3119,110.3184
110.5764,1772340000,110.6922,110.5166,110.5174
110.7289,1772340300,110.8001,110.5585,110.5967
110.4674,1772340600,110.7265,110.4674,110.7265
110.378,1772340900,110.4784,110.3059,110.4637
110.3347,1772341200,110.5181,110.3122,110.3954
110.9495,1772341500,110.9675,110.3261,110.3536
110.6534,1772341800,110.9506,110.6534,110.9506
110.5267,1772342100,110.7551,110.5219,110.6287
110.4493,1772342400,110.5931,110.4088,110.5312
110.3014,1772342700,110.4728,110.2138,110.4541
110.1774,1772343000,110.3202,110.1498,110.2917
109.8594,1772343300,110.2019,109.8325,110.1764
109.6546,1772343600,109.8691,109.6462,109.8464
109.6841,1772343900,109.844,109.6392,109.6392
109.8084,1772344200,109.8181,109.6147,109.6697
109.5785,1772344500,109.8974,109.5785,109.8234
109.5036,1772344800,109.6512,109.3585,109.5558
109.4631,1772345100,109.5892,109.4457,109.5287
109.6764,1772345400,109.7025,109.4786,109.4786
109.9147,1772345700,109.9401,109.6312,109.6738
110.0617,1772346000,110.066,109.8416,109.9215
110.2109,1772346300,110.2122,109.9994,110.0649
109.9309,1772346600,110.2145,109.7715,110.2145
109.983,1772346900,110.0415,109.819,109.9205
109.9646,1772347200,110.1543,109.9457,109.9823
109.8978,1772347500,110.0153,109.8705,109.9522
109.7178,1772347800,109.9993,109.7116,109.9049
109.7365,1772348100,109.8506,109.6567,109.7311
109.7645,1772348400,109.7813,109.6533,109.7304
109.4195,1772348700,109.7933,109.4195,109.7623
109.3447,1772349000,109.4656,109.2529,109.3834
109.2326,1772349300,109.4408,109.1344,109.3363
109.3647,1772349600,109.4501,109.2258,109.2258
109.6206,1772349900,109.6206,109.3281,109.3407
109.645,1772350200,109.6882,109.542,109.5982
109.9567,1772350500,109.9567,109.5943,109.6456
110.0622,1772350800,110.1284,109.9445,109.9695
109.9037,1772351100,110.1397,109.7446,110.076
110.0323,1772351400,110.1153,109.9049,109.9083
110.2812,1772351700,110.3079,110.033,110.033
110.261,1772352000,110.3379,110.1296,110.302
110.2247,1772352300,110.3886,110.1661,110.2691
110.2334,1772352600,110.4017,110.2095,110.2095
110.1739,1772352900,110.2995,110.122,110.2171
110.2552,1772353200,110.438,110.1461,110.1745
110.4321,1772353500,110.5215,110.2008,110.2686
110.4955,1772353800,110.576,110.4158,110.4441
110.5129,1772354100,110.6462,110.4053,110.4914
110.6327,1772354400,110.7624,110.5188,110.5188
110.5901,1772354700,110.6248,110.4743,110.6248
110.6162,1772355000,110.6332,110.39,110.5736
110.3784,1772355300,110.628,110.2894,110.6162
110.4281,1772355600,110.4528,110.243,110.3703
110.0314,1772355900,110.4539,109.9531,110.4363
110.0925,1772356200,110.2103,109.9273,110.019
109.9437,1772356500,110.1923,109.8757,110.0945
109.7425,1772356800,109.9824,109.6797,109.9236
109.6943,1772357100,109.8712,109.6075,109.7471
109.365,1772357400,109.707,109.2986,109.694
109.65,1772357700,109.7469,109.3539,109.3539
109.9535,1772358000,109.9535,109.5721,109.6637
109.9307,1772358300,109.9643,109.6907,109.9343
110.0446,1772358600,110.1653,109.9075,109.9176
109.7541,1772358900,110.037,109.7184,110.0299
109.6612,1772359200,109.8301,109.5962,109.7537
109.7124,1772359500,109.7526,109.4628,109.6496
109.6819,1772359800,109.7289,109.5072,109.6876
109.6294,1772360100,109.7475,109.5984,109.6677
109.5822,1772360400,109.7347,109.5198,109.622
109.5898,1772360700,109.7169,109.5436,109.5749
109.4626,1772361000,109.6861,109.4389,109.5936
109.6601,1772361300,109.7328,109.4484,109.4484
109.4375,1772361600,109.6411,109.3772,109.6411
109.2127,1772361900,109.5235,109.2127,109.466
109.0719,1772362200,109.3378,109.0719,109.2257
108.927,1772362500,109.0709,108.9028,109.0709
108.7353,1772362800,109.0108,108.7068,108.9306
108.5367,1772363100,108.7376,108.4664,108.7236
108.3482,1772363400,108.6248,108.3482,108.5319
108.3866,1772363700,108.4491,108.3072,108.336
108.5452,1772364000,108.5452,108.3242,108.3932
108.5129,1772364300,108.6399,108.4767,108.5438
108.5095,1772364600,108.5892,108.4287,108.5247
108.5758,1772364900,108.6929,108.4261,108.4922
108.6278,1772365200,108.709,108.5574,108.5923
108.4569,1772365500,108.6684,108.396,108.6336
