close,epoch,high,low,open
34889.5995,1772295600,34897.2431,34799.7298,34890.1559
34849.4022,1772295900,34940.0107,34845.2568,34888.3503
34931.8965,1772296200,34940.828,34812.6213,34854.2849
34942.5831,1772296500,34963.9099,34857.7398,34933.7482
35145.7209,1772296800,35145.7209,34909.6408,34941.9299
34907.4596,1772297100,35145.7372,34885.736,35138.5161
34939.631,1772297400,34964.1445,34854.1389,34908.9795
34949.3812,1772297700,34970.1791,34859.1235,34936.8266
34867.6242,1772298000,34951.8994,34823.7419,34950.91
34811.675,1772298300,34920.417,34798.1692,34858.1715
34856.9431,1772298600,34896.9002,34802.9504,34816.5724
34971.7617,1772298900,34992.1003,34804.1183,34861.8364
34964.395,1772299200,35001.0473,34906.6231,34965.7037
35046.1324,1772299500,35046.1324,34929.4852,34974.8671
35070.8085,1772299800,35147.495,35039.7567,35050.706
34934.8461,1772300100,35132.9627,34933.8469,35055.9673
34826.8292,1772300400,34968.897,34819.6492,34941.0973
34834.123,1772300700,34860.6013,34732.0822,34831.7135
34952.8709,1772301000,34955.0348,34846.5136,34851.8649
34986.9206,1772301300,34986.9206,34890.3838,34955.7225
35099.8651,1772301600,35105.9441,34958.8949,34993.9732
35096.301,1772301900,35128.7493,34991.677,35106.9001
35188.9677,1772302200,35234.5,35100.4398,35100.4398
35022.6898,1772302500,35184.4272,35011.7591,35182.6525
35080.2828,1772302800,35080.2828,34978.8384,35011.0616
35178.2583,1772303100,35219.4205,35074.2443,35086.4206
35071.538,1772303400,35198.0885,35071.538,35182.6663
35135.9926,1772303700,35143.3601,35013.2258,35081.773
35146.9878,1772304000,35210.4038,35107.0767,35131.2292
35180.7816,1772304300,35197.9465,35112.6205,35144.2781
35204.1997,1772304600,35234.9114,35166.1556,35193.6066
35196.7732,1772304900,35206.2158,35061.006,35206.2158
35206.0697,1772305200,35246.8221,35152.6568,35202.688
35148.4076,1772305500,35222.2055,35137.2798,35203.1322
35100.2042,1772305800,35153.685,35067.0224,35152.4202
35097.0568,1772306100,35155.662,35017.1905,35093.5613
35114.1476,1772306400,35163.0522,35055.433,35107.1426
35167.8751,1772306700,35193.9476,35077.0816,35111.273
35092.9017,1772307000,35184.4811,35063.7046,35163.7683
35160.9952,1772307300,35209.7232,35087.9403,35094.2488
35238.6298,1772307600,35267.7736,35119.6173,35162.0329
35361.5466,1772307900,35364.8754,35164.446,35239.6306
35305.7224,1772308200,35375.9074,35266.1179,35358.7758
35364.8571,1772308500,35364.8571,35290.7142,35310.9404
35269.4392,1772308800,35372.9569,35243.8497,35372.9569
35271.2763,1772309100,35306.0792,35191.2479,35265.8124
35279.6664,1772309400,35330.6544,35236.3167,35267.4285
35213.9189,1772309700,35318.6162,35195.8467,35267.6271
35201.2857,1772310000,35268.1066,35164.8284,35211.0298
35249.3148,1772310300,35258.4709,35165.6767,35199.9059
35312.6773,1772310600,35352.6953,35228.8528,35241.8874
35327.6028,1772310900,35375.8874,35273.5637,35305.4863
35374.2318,1772311200,35451.6273,35309.0847,35327.4399
35373.2971,1772311500,35409.9466,35272.2517,35363.5826
35353.0173,1772311800,35444.6475,35313.1828,35375.4045
35341.8258,1772312100,35403.6514,35287.32,35367.692
35233.2506,1772312400,35416.3396,35219.9028,35340.1201
35269.132,1772312700,35316.5628,35203.8552,35232.3233
35344.7731,1772313000,35348.6427,35255.0338,35271.7261
35324.2939,1772313300,35374.8776,35301.4679,35331.4666
35229.3338,1772313600,35352.141,35229.3338,35320.1259
35309.4806,1772313900,35339.5144,35212.4429,35230.2446
35305.885,1772314200,35340.135,35257.6206,35312.8291
35265.3406,1772314500,35353.2748,35265.3406,35317.7572
35159.7358,1772314800,35255.7884,35114.5252,35255.7884
35198.7632,1772315100,35229.391,35118.8254,35175.9775
35172.0285,1772315400,35230.7349,35145.4526,35196.1624
35232.5562,1772315700,35253.055,35164.5374,35173.2293
35298.4582,1772316000,35301.2702,35148.6661,35222.1333
35236.9234,1772316300,35325.9784,35236.9234,35295.8697
35259.7097,1772316600,35277.4858,35226.1619,35239.6887
35270.0715,1772316900,35297.9995,35214.5265,35262.707
35347.8524,1772317200,35416.2871,35247.535,35272.4247
35286.1793,1772317500,35353.077,35256.8626,35336.7638
35357.1786,1772317800,35360.6766,35246.0546,35283.2031
35231.9257,1772318100,35381.3882,35222.9684,35360.2242
35280.0094,1772318400,35280.0094,35188.2044,35224.99
35159.23,1772318700,35302.4336,35155.475,35280.0689
35134.418,1772319000,35248.4658,35113.1588,35157.1438
35161.3554,1772319300,35162.2051,35060.8453,35129.6541
35046.8815,1772319600,35197.9069,35045.938,35170.3187
35124.3017,1772319900,35134.0601,35030.5344,35046.5366
35078.3951,1772320200,35134.6128,35027.5413,35116.7633
34990.0931,1772320500,35112.6703,34981.1801,35074.3309
34904.2272,1772320800,34974.8126,34880.0876,34974.8126
34879.9424,1772321100,34925.5295,34832.6687,34910.1276
34909.8672,1772321400,34915.3285,34847.7638,34878.8727
34906.6498,1772321700,34957.8932,34852.374,34922.8776
34879.7838,1772322000,34956.3848,34863.4557,34901.613
34853.3145,1772322300,34931.05,34836.8983,34884.1197
35050.0948,1772322600,35058.02,34858.1731,34872.7645
35110.9473,1772322900,35154.4288,35053.3856,35053.3856
35156.444,1772323200,35205.9685,35111.2667,35111.2667
35114.2367,1772323500,35177.8407,35103.0628,35156.4452
35184.2294,1772323800,35265.6415,35050.7751,35109.2536
35270.6467,1772324100,35299.2528,35179.3004,35196.0427
35313.2374,1772324400,35341.8945,35216.3046,35266.1779
35334.3979,1772324700,35384.0639,35240.0635,35311.0603
35228.9489,1772325000,35344.3065,35228.9489,35330.266
35284.3019,1772325300,35291.8109,35207.4472,35223.8074
35412.0553,1772325600,35432.5797,35265.5246,35280.8473
35360.2809,1772325900,35437.7748,35329.6193,35414.796
35380.3227,1772326200,35414.4531,35351.2773,35358.7453
35484.4552,1772326500,35490.6886,35337.8746,35376.4771
35703.1067,1772326800,35703.1067,35477.1911,35480.8059
35748.0159,1772327100,35771.534,35629.7763,35695.2193
35798.8905,1772327400,35819.1046,35720.4379,35740.8368
35816.8481,1772327700,35843.7672,35782.9435,35803.6381
35815.0764,1772328000,35852.9891,35752.3718,35810.5278
35909.0725,1772328300,35945.3233,35808.1378,35813.4623
35843.1742,1772328600,35931.1696,35803.2517,35910.9887
35798.6952,1772328900,35868.2175,35770.6317,35844.3646
35767.3712,1772329200,35896.5558,35767.3712,35804.0475
35674.2648,1772329500,35777.0118,35656.0956,35763.3538
35546.5627,1772329800,35665.3084,35505.2646,35665.3084
35546.5866,1772330100,35638.5157,35516.9634,35532.6419
35615.3734,1772330400,35619.3875,35497.6929,35548.111
35630.488,1772330700,35672.142,35580.4094,35614.0514
35509.103,1772331000,35631.8973,35509.103,35623.3521
