close,epoch,high,low,open
973.49,1771210500,977.95,971.39,977.86
971.86,1771210800,974.14,969.77,973.59
968.8,1771211100,972.61,968.21,972.22
967.8,1771211400,970.18,965.82,968.72
965.76,1771211700,969.19,964.44,968.09
963.88,1771212000,967.18,963.85,965.75
962.21,1771212300,964.68,961.2,964.13
962.76,1771212600,965.07,962.47,962.47
961.68,1771212900,963.47,960.68,962.72
952.66,1771213200,961.41,952.66,961.38
953.41,1771213500,953.55,949.98,952.62
952.72,1771213800,955.25,951.25,953.98
955.85,1771214100,956.86,952.31,952.31
957.38,1771214400,958.91,955.65,955.82
959.49,1771214700,961.04,955.66,957.4
962.72,1771215000,962.77,959.29,959.9
956.13,1771215300,962.43,956.13,962.43
951.65,1771215600,957.03,950.57,956.14
951.72,1771215900,951.98,946.53,951.63
946.82,1771216200,952.89,945.85,951.71
947.33,1771216500,950.9,945.26,946.83
943.65,1771216800,947.56,943.65,947.48
939.21,1771217100,943.92,938.85,943.63
937.65,1771217400,939.79,937.06,939.08
934.63,1771217700,938.5,934.42,937.66
939.62,1771218000,939.9,934.04,934.86
941.84,1771218300,941.84,937.75,939.69
935.87,1771218600,942.32,935.87,941.85
936.08,1771218900,939.9,934.79,935.63
933.5,1771219200,938.07,933.5,935.76
931.14,1771219500,933.59,930.66,933.16
929.74,1771219800,930.96,928.59,930.79
931.44,1771220100,931.9,929.06,929.61
939.32,1771220400,939.39,931.55,931.55
939.46,1771220700,941.33,938.66,939.5
937.08,1771221000,939.99,936.77,939.64
934.98,1771221300,937.78,934.77,936.9
931.04,1771221600,936.49,931.04,934.97
930.88,1771221900,931.98,929.69,931.42
933.46,1771222200,935.13,930.87,930.93
934.95,1771222500,935.81,930.22,933.5
936.37,1771222800,939.16,934.77,934.95
937.07,1771223100,937.07,933.91,936.26
941.25,1771223400,942.5,937.04,937.04
941.53,1771223700,943.4,940.11,941.09
935.99,1771224000,941.1,934.81,941.1
934.38,1771224300,938.95,934.37,936.23
933.25,1771224600,936.1,932.64,934.41
929.05,1771224900,933.6,928.09,933.46
928.3,1771225200,931.01,927.46,929.48
931.58,1771225500,933.04,928.34,928.35
937.31,1771225800,937.82,930.9,931.59
935.01,1771226100,937.77,935.01,937.26
938.98,1771226400,938.98,935.37,935.47
941.3,1771226700,941.66,938.03,938.75
943.32,1771227000,944.43,941.0,941.34
944.66,1771227300,950.01,943.47,943.47
946.89,1771227600,947.91,942.36,944.71
949.52,1771227900,949.85,945.77,947.61
948.12,1771228200,950.69,947.6,949.45
951.16,1771228500,951.95,946.8,948.06
949.02,1771228800,952.14,948.14,951.38
947.82,1771229100,952.24,947.82,949.04
946.67,1771229400,948.83,945.88,947.57
943.11,1771229700,947.86,942.69,946.83
942.46,1771230000,943.38,939.14,943.24
941.54,1771230300,943.17,939.93,941.91
939.15,1771230600,942.75,939.15,941.86
936.06,1771230900,939.91,935.44,939.19
936.88,1771231200,937.8,934.74,936.03
931.22,1771231500,937.9,930.57,936.76
932.03,1771231800,932.73,928.52,931.36
929.34,1771232100,932.82,928.98,932.15
925.72,1771232400,929.97,925.72,929.64
928.44,1771232700,928.51,924.95,926.11
930.43,1771233000,930.43,926.27,928.59
930.89,1771233300,932.04,929.34,930.49
932.39,1771233600,935.42,930.66,931.08
930.22,1771233900,933.78,929.5,932.53
929.02,1771234200,932.05,929.02,930.35
928.15,1771234500,929.74,926.87,929.12
930.84,1771234800,932.73,927.68,927.68
931.62,1771235100,931.64,928.8,931.08
930.72,1771235400,933.84,930.72,931.72
925.79,1771235700,930.74,924.43,930.74
926.31,1771236000,928.84,924.62,925.48
921.96,1771236300,926.3,921.75,926.11
921.34,1771236600,922.77,919.44,922.08
922.54,1771236900,922.78,920.39,921.51
920.58,1771237200,924.18,919.86,922.87
917.63,1771237500,922.65,917.24,920.76
916.4,1771237800,918.2,915.43,917.29
916.16,1771238100,920.64,915.82,916.26
916.32,1771238400,920.65,915.92,916.73
920.18,1771238700,920.31,915.57,916.42
919.42,1771239000,921.72,918.69,920.06
919.68,1771239300,921.23,917.61,919.73
918.98,1771239600,920.56,917.02,919.6
921.59,1771239900,921.92,917.43,918.55
923.18,1771240200,923.61,919.97,921.93
926.61,1771240500,927.57,921.64,923.08
924.23,1771240800,927.64,924.05,926.24
923.56,1771241100,924.45,919.55,924.45
922.75,1771241400,924.05,920.87,923.52
921.35,1771241700,925.41,919.56,923.02
924.17,1771242000,925.29,919.97,921.68
926.75,1771242300,927.07,922.2,923.98
928.12,1771242600,928.86,925.45,926.66
926.84,1771242900,928.48,925.57,927.91
926.38,1771243200,927.0,924.44,926.8
921.08,1771243500,927.74,921.08,925.98
924.49,1771243800,924.89,918.79,921.21
928.51,1771244100,928.58,924.08,924.29
926.57,1771244400,931.95,926.57,928.52
930.04,1771244700,930.05,925.84,926.89
932.6,1771245000,932.6,929.54,929.76
930.77,1771245300,933.33,929.81,932.89
930.56,1771245600,932.35,929.69,931.06
928.77,1771245900,932.83,928.11,930.21
928.55,1771246200,931.18,927.4,928.62
930.75,1771246500,931.06,927.58,928.84
929.79,1771246800,932.04,928.76,930.98
926.76,1771247100,930.39,926.32,929.72
929.91,1771247400,930.88,926.38,926.61
932.54,1771247700,932.98,929.16,930.12
931.35,1771248000,933.93,929.48,932.48
933.79,1771248300,934.19,928.92,931.11
932.18,1771248600,933.9,930.87,933.39
934.89,1771248900,936.33,931.12,931.78
934.91,1771249200,937.66,933.34,935.01
937.45,1771249500,937.84,933.49,934.59
938.17,1771249800,940.55,936.98,937.38
936.76,1771250100,940.29,936.18,938.1
935.95,1771250400,937.1,933.41,936.85
941.3,1771250700,941.3,934.64,935.77
944.6,1771251000,945.12,941.24,941.38
943.0,1771251300,944.95,941.45,944.43
943.66,1771251600,946.08,942.86,943.03
939.82,1771251900,943.8,938.29,943.24
936.36,1771252200,939.68,936.36,939.65
938.16,1771252500,938.68,935.46,936.43
937.87,1771252800,940.58,937.53,938.17
940.86,1771253100,941.36,937.88,938.06
936.73,1771253400,941.44,936.3,940.94
936.14,1771253700,939.12,934.92,936.12
935.19,1771254000,937.69,934.48,936.12
928.2,1771254300,935.3,927.86,935.3
920.97,1771254600,929.37,919.71,928.01
923.66,1771254900,924.26,920.92,920.92
927.67,1771255200,928.27,923.71,923.71
928.75,1771255500,929.25,926.05,927.54
926.0,1771255800,929.37,925.48,929.04
925.47,1771256100,929.8,925.47,926.47
928.87,1771256400,929.25,924.61,925.97
929.17,1771256700,929.24,925.02,929.17
931.67,1771257000,933.83,929.19,929.19
930.49,1771257300,932.73,927.57,931.71
929.76,1771257600,931.74,928.5,930.65
929.44,1771257900,932.58,927.78,930.05
929.65,1771258200,932.44,928.87,929.35
931.99,1771258500,932.57,929.02,929.81
928.24,1771258800,931.82,927.86,931.2
925.97,1771259100,929.01,924.92,928.61
929.04,1771259400,929.43,924.03,925.81
928.0,1771259700,930.41,926.8,929.3
928.22,1771260000,928.74,925.7,927.52
928.95,1771260300,928.95,926.23,928.29
927.4,1771260600,928.75,926.25,928.64
926.25,1771260900,928.65,924.52,927.18
925.49,1771261200,928.49,925.2,926.19
927.28,1771261500,928.88,925.18,925.55
928.44,1771261800,930.71,926.55,927.19
930.1,1771262100,930.56,926.37,928.66
926.36,1771262400,930.92,926.28,930.2
930.53,1771262700,930.97,925.29,926.28
926.68,1771263000,930.82,925.82,930.16
930.8,1771263300,931.14,925.95,926.68
928.82,1771263600,930.55,926.5,930.55
928.82,1771263900,929.23,925.75,928.53
928.97,1771264200,930.7,927.32,928.7
929.17,1771264500,930.17,926.47,928.6
930.24,1771264800,931.51,928.25,929.01
925.87,1771265100,931.16,925.38,930.23
929.11,1771265400,929.18,925.07,925.82
929.37,1771265700,930.96,928.45,929.13
929.95,1771266000,930.69,927.44,929.5
928.76,1771266300,930.74,927.26,930.0
931.39,1771266600,933.41,928.22,928.37
928.9,1771266900,931.34,927.54,931.34
924.34,1771267200,929.25,923.98,929.06
919.89,1771267500,925.2,918.82,924.48
923.35,1771267800,926.19,919.71,919.71
918.45,1771268100,924.69,918.45,923.32
918.37,1771268400,920.29,916.92,918.6
920.0,1771268700,920.25,917.03,918.26
921.27,1771269000,921.27,917.38,919.83
917.35,1771269300,921.77,916.93,921.58
911.83,1771269600,917.94,911.83,917.54
909.81,1771269900,911.85,909.31,911.77
912.99,1771270200,913.56,909.59,909.91
908.48,1771270500,913.06,907.85,912.7
908.03,1771270800,908.57,905.7,908.51
905.05,1771271100,908.12,904.7,908.12
904.23,1771271400,905.62,902.86,905.42
902.12,1771271700,904.24,901.57,904.19
900.41,1771272000,902.74,898.97,902.34
903.12,1771272300,903.66,899.61,900.06
907.46,1771272600,907.8,903.3,903.3
908.36,1771272900,910.28,905.93,907.34
906.53,1771273200,909.78,906.06,908.34
908.12,1771273500,910.2,905.35,906.28
905.47,1771273800,908.45,903.53,908.19
907.59,1771274100,909.79,904.4,905.7
900.33,1771274400,907.33,900.17,907.2
896.66,1771274700,900.77,895.1,900.55
899.33,1771275000,900.33,894.78,896.69
897.75,1771275300,900.39,897.08,899.06
898.87,1771275600,899.59,897.29,897.73
896.17,1771275900,899.96,895.29,898.71
894.64,1771276200,897.82,893.62,896.1
894.5,1771276500,896.18,891.71,894.42
889.64,1771276800,894.44,888.48,894.1
889.62,1771277100,889.85,886.14,889.27
890.05,1771277400,891.17,887.05,889.99
887.81,1771277700,891.05,887.81,890.04
882.39,1771278000,888.0,882.05,888.0
878.42,1771278300,882.51,878.04,882.22
877.6,1771278600,880.14,876.77,878.37
879.42,1771278900,879.74,875.43,877.64
878.4,1771279200,880.52,877.73,879.44
879.11,1771279500,882.38,877.71,878.31
881.48,1771279800,882.32,878.91,879.15
