close,epoch,high,low,open
2880.48,1772295600,2882.395,2879.742,2880.287
2878.333,1772295900,2880.329,2877.026,2880.329
2878.83,1772296200,2878.893,2875.099,2878.231
2879.746,1772296500,2880.158,2878.273,2878.607
2875.366,1772296800,2880.051,2875.166,2880.051
2875.679,1772297100,2875.982,2874.039,2875.593
2877.607,1772297400,2877.989,2875.317,2875.607
2876.363,1772297700,2877.574,2875.362,2877.574
2875.64,1772298000,2876.969,2873.803,2876.341
2875.255,1772298300,2876.878,2874.11,2875.709
2875.561,1772298600,2876.676,2874.502,2874.96
2873.944,1772298900,2875.65,2871.974,2875.435
2875.637,1772299200,2876.628,2873.307,2873.813
2876.742,1772299500,2877.151,2874.86,2875.457
2879.271,1772299800,2880.058,2876.041,2877.02
2879.028,1772300100,2880.767,2876.194,2879.326
2880.552,1772300400,2880.898,2877.706,2879.223
2881.367,1772300700,2882.002,2879.202,2880.744
2880.832,1772301000,2882.664,2879.834,2881.212
2883.23,1772301300,2883.48,2879.698,2880.823
2884.653,1772301600,2885.798,2882.568,2883.309
2884.806,1772301900,2885.518,2883.89,2884.851
2886.94,1772302200,2887.036,2884.298,2884.607
2887.521,1772302500,2888.584,2885.522,2887.102
2886.676,1772302800,2887.179,2884.673,2887.167
2887.142,1772303100,2887.751,2886.064,2886.433
2887.397,1772303400,2888.156,2885.074,2887.424
2886.792,1772303700,2889.795,2885.913,2887.744
2884.406,1772304000,2888.115,2883.783,2886.955
2882.496,1772304300,2884.928,2882.496,2884.337
2882.776,1772304600,2883.338,2881.107,2883.011
2887.038,1772304900,2887.601,2882.511,2882.511
2887.295,1772305200,2888.715,2886.218,2887.163
2888.179,1772305500,2888.576,2886.27,2887.539
2887.897,1772305800,2890.074,2887.897,2888.714
2885.673,1772306100,2888.323,2885.081,2888.07
2883.474,1772306400,2886.359,2882.565,2886.151
2883.237,1772306700,2884.871,2883.005,2883.424
2886.221,1772307000,2886.988,2883.183,2883.183
2887.957,1772307300,2888.884,2885.446,2886.67
2888.238,1772307600,2889.505,2887.32,2887.78
2892.656,1772307900,2892.656,2888.278,2888.414
2889.23,1772308200,2893.604,2889.104,2892.782
2890.468,1772308500,2892.069,2888.935,2888.935
2889.26,1772308800,2891.893,2889.26,2890.42
2892.623,1772309100,2893.775,2888.571,2889.704
